"ARID","JDATE","TIME","STA","CHAN","BMTYP","SPROID","CFREQ","SEAZ","DELAZ","SLOW","DELSLO","SNR","STAV","FSTAT","DELTIM","BANDW","FKQUAL","COMMID","LDDATE"
165057106,2021303,1635582277.525,GERES,GE_005,coh,-1,1.5,46.397181,24.485324,0.034799977,0.014758845,5.3324265,0.78793186,45.908666,1.5221545,1,2,-1,2021-10-30 08:36:15
165057107,2021303,1635582295.675,GERES,GE_053,coh,-1,2,159.5582,7.0604191,0.14087091,0.017348197,6.5863276,0.3159318,18.69017,1.3768288,1.3333333,2,-1,2021-10-30 08:36:15
165058055,2021303,1635585123.85,GERES,GE_006,coh,-1,1.5,280.87625,8.2638723,0.27982633,0.040324876,3.4899666,0.078639932,6.1496916,1.72,1,4,-1,2021-10-30 09:34:20
165058333,2021303,1635585719.425,GERES,GE_004,coh,-1,1.5,156.03751,53.687284,0.011818622,0.010673569,14.369741,0.35526624,87.776867,0.83999914,1,1,-1,2021-10-30 09:44:29
165058334,2021303,1635585727.35,GERES,GE_001,coh,-1,1.5,101.30993,26.318352,0.024475278,0.011143943,5.3304944,0.22553353,80.523323,1.5224039,1,1,-1,2021-10-30 09:44:29
165058335,2021303,1635585781.975,GERES,GE_004,coh,-1,1.5,133.60282,4.255582,0.034799977,0.0025841365,29.592655,1.8833153,1497.5058,0.685,1,1,-1,2021-10-30 09:44:29
165058336,2021303,1635585799.85,GERES,GE_015,coh,-1,1.5,151.18921,24.072203,0.027390491,0.011423367,8.214222,0.49494895,76.632178,1.2248408,1,1,-1,2021-10-30 09:44:29
165058555,2021303,1635587297.45,GERES,GE_004,coh,-1,1.5,64.536655,56.524703,0.02791127,0.026432506,3.8216028,0.079586275,14.312739,1.72,1,3,-1,2021-10-30 09:56:10
165051961,2021303,1635560502.575,GERES,GE_003,coh,-1,1.5,91.814192,5.3032948,0.26533282,0.024550428,3.7848895,0.067978762,16.591333,1.72,1,1,-1,2021-10-30 02:36:06
165051962,2021303,1635560996.8,GERES,GE_006,coh,-1,1.5,282.66506,6.9244701,0.21892669,0.026442243,3.4783881,0.074042313,14.3022,1.72,1,3,-1,2021-10-30 02:36:06
165052179,2021303,1635561165.025,GERES,GE_096,coh,-1,3,72.522716,2.5162185,0.24378995,0.010705492,7.2656941,0.14227305,21.813541,1.3092765,2,1,-1,2021-10-30 02:46:33
165052180,2021303,1635561170.45,GERES,GE_020,coh,-1,1.5,57.460626,5.4384395,0.23202226,0.022014979,5.8969536,0.11335497,20.633024,1.4529084,1,2,-1,2021-10-30 02:46:33
165052181,2021303,1635561625.1,GERES,GE_012,coh,-1,1.5,265.1148,9.1166246,0.14091179,0.022397552,3.9725416,0.09534809,19.934178,1.72,1,1,-1,2021-10-30 02:46:33
164996602,2021300,1635352939.4,GERES,GE_007,coh,-1,1.5,4.7636417,33.800903,0.15894894,0.09241601,3.5455718,0.16755441,1.1708601,1.72,1,3,-1,2021-10-27 16:56:22
164997819,2021300,1635357810.175,GERES,GE_028,coh,-1,2,279.1229,13.071924,0.16650611,0.037905717,3.5838072,0.062659942,3.9148265,1.72,1.3333333,4,-1,2021-10-27 18:16:17
164997820,2021300,1635357864.95,GERES,GE_036,coh,-1,2,78.554936,15.302766,0.1995682,0.05314312,6.8944497,0.1646045,1.991718,1.3453669,1.3333333,4,-1,2021-10-27 18:16:17
164997821,2021300,1635357900.8,GERES,GE_029,coh,-1,2,159.8637,109.8371,0.038343683,0.062756021,5.984725,0.4379088,1.4282728,1.4427416,1.3333333,4,-1,2021-10-27 18:16:17
164997822,2021300,1635357906.35,GERES,GE_009,coh,-1,1.5,104.50017,18.294338,0.28755947,0.091427178,4.7697945,0.21134266,1.1963239,1.5988831,1,4,-1,2021-10-27 18:16:17
165008754,2021301,1635401541.9,GERES,GE_001,coh,-1,1.5,229.19565,20.916112,0.2203592,0.079997296,4.089582,0.16916813,1.5626036,1.704759,1,3,-1,2021-10-28 06:28:24
165008755,2021301,1635401589.975,GERES,GE_076,coh,-1,3,209.39218,10.55369,0.21761052,0.040026485,6.1163211,0.38159797,1.5604308,1.4277745,2,4,-1,2021-10-28 06:28:24
165008756,2021301,1635401638.55,GERES,GE_076,coh,-1,3,41.207844,8.4837092,0.29508515,0.043652959,4.6141548,0.32229179,1.3119342,1.6217115,2,4,-1,2021-10-28 06:28:24
165008757,2021301,1635401857.85,GERES,GE_083,coh,-1,3,9.0692933,7.8482727,0.25883568,0.035427134,4.4100199,0.24749954,1.9918994,1.652849,2,3,-1,2021-10-28 06:28:24
165008758,2021301,1635402027.75,GERES,GE_075,coh,-1,3,202.57703,8.7645042,0.24692298,0.037734858,4.6518726,0.29883203,1.7557149,1.6161093,2,4,-1,2021-10-28 06:28:24
165011201,2021301,1635409485.525,GERES,GE_009,coh,-1,1.5,235.47861,12.584909,0.27527103,0.060341289,4.3984976,0.15770933,2.7464409,1.6546493,1,3,-1,2021-10-28 08:36:13
165011202,2021301,1635409669.75,GERES,GE_075,coh,-1,3,197.68847,9.1779834,0.23301624,0.037286052,4.2891002,0.18376718,1.7982358,1.6719805,2,4,-1,2021-10-28 08:36:13
165011203,2021301,1635409729.475,GERES,GE_031,coh,-1,2,279.54038,8.2894918,0.28960533,0.041863254,3.8574488,0.20862444,3.2096375,1.72,1.3333333,3,-1,2021-10-28 08:36:13
165012358,2021301,1635413552.3,GERES,GE_065,coh,-1,3,320.15987,9.7882653,0.25474205,0.043466582,4.4566121,0.20580485,1.323209,1.645617,2,4,-1,2021-10-28 09:48:28
165012359,2021301,1635413710.325,GERES,GE_087,coh,-1,3,353.55047,7.7204171,0.2777577,0.037398624,4.9372382,0.29391634,1.7874264,1.5751407,2,4,-1,2021-10-28 09:48:28
165012360,2021301,1635413722.025,GERES,GE_077,coh,-1,3,335.00235,10.341977,0.21581645,0.03890234,5.3025017,0.35618764,1.6519161,1.5260271,2,4,-1,2021-10-28 09:48:28
165012361,2021301,1635413740.6,GERES,GE_061,coh,-1,3,207.54344,8.0503603,0.28285893,0.039710493,4.1145754,0.29181817,1.5853636,1.7005663,2,4,-1,2021-10-28 09:48:28
165012362,2021301,1635413780.9,GERES,GE_114,coh,-1,4.5,239.32272,6.936277,0.16464059,0.019919364,7.910749,0.79509997,2.8003091,1.2507452,3,4,-1,2021-10-28 09:48:28
165012363,2021301,1635413900.225,GERES,GE_001,coh,-1,1.5,234.22082,17.304073,0.2647678,0.079659776,3.7163627,0.24051413,1.5758732,1.72,1,4,-1,2021-10-28 09:48:28
165012364,2021301,1635413944.35,GERES,GE_068,coh,-1,3,100.25921,9.2091603,0.26950871,0.043271566,4.2284126,0.2767593,1.3351627,1.6817866,2,4,-1,2021-10-28 09:48:28
165012365,2021301,1635414027.9,GERES,GE_006,coh,-1,1.5,225,16.023833,0.20194956,0.056295078,3.6501036,0.19361019,3.1554302,1.72,1,4,-1,2021-10-28 09:48:28
165013605,2021301,1635417864.25,GERES,GE_040,coh,-1,2,54.107334,8.4677204,0.2251526,0.033244938,4.147615,0.16900131,5.0894505,1.6950628,1.3333333,3,-1,2021-10-28 10:56:11
165013606,2021301,1635417872.5,GERES,GE_018,coh,-1,1.5,108.94979,15.071215,0.29562145,0.077536964,6.7739811,0.21076755,1.6633431,1.3574971,1,3,-1,2021-10-28 10:56:11
165013607,2021301,1635417891.675,GERES,GE_032,coh,-1,2,70.070718,15.338312,0.21827125,0.058257771,5.1119757,0.47259441,1.65735,1.5512076,1.3333333,4,-1,2021-10-28 10:56:11
165013608,2021301,1635417929.65,GERES,GE_077,coh,-1,3,171.46923,17.565974,0.12134241,0.037056126,4.1065698,0.095737033,1.8206204,1.7019065,2,4,-1,2021-10-28 10:56:11
165025199,2021301,1635459208.9,GERES,GE_010,coh,-1,1.5,142.71189,6.5657996,0.16440427,0.018829571,5.1615229,0.095196262,28.20451,1.5445701,1,1,-1,2021-10-28 22:26:24
165027209,2021302,1635469395.3,GERES,GE_005,coh,-1,1.5,227.80848,8.9357558,0.22513021,0.035075366,3.5931504,0.06183042,8.1282115,1.72,1,3,-1,2021-10-29 01:16:08
165030268,2021302,1635484133.8,GERES,GE_003,coh,-1,1.5,154.52357,9.6455568,0.22597295,0.037996899,3.4168816,0.071675792,6.9263289,1.72,1,3,-1,2021-10-29 05:16:19
165032294,2021302,1635490868.175,GERES,GE_026,coh,-1,2,69.608503,10.568705,0.24452321,0.045040518,4.0168924,0.12340029,2.7727787,1.7171001,1.3333333,4,-1,2021-10-29 07:16:14
165032295,2021302,1635490904.5,GERES,GE_030,coh,-1,2,55.75969,13.890713,0.27725176,0.067052055,5.2619219,0.50079691,1.2511165,1.5313135,1.3333333,4,-1,2021-10-29 07:16:14
165032296,2021302,1635490926.525,GERES,GE_028,coh,-1,2,171.6027,11.667384,0.25473075,0.051782334,4.338131,0.45795864,2.0977741,1.6641588,1.3333333,3,-1,2021-10-29 07:16:14
165032297,2021302,1635490948.4,GERES,GE_034,coh,-1,2,357.75426,11.162327,0.244988,0.047652963,5.1483922,0.59329736,2.477092,1.5463229,1.3333333,4,-1,2021-10-29 07:16:14
165033460,2021302,1635494844.35,GERES,GE_008,coh,-1,1.5,42.768825,5.8076933,0.19615858,0.019874784,4.7410278,0.14693302,25.315971,1.6030458,1,1,-1,2021-10-29 08:16:15
165044969,2021302,1635535715.625,GERES,GE_002,coh,-1,1.5,5.5599473,25.842782,0.13624087,0.06093074,3.4254563,0.083327293,2.6935592,1.72,1,3,-1,2021-10-29 19:38:12
165046573,2021302,1635540152.75,GERES,GE_041,coh,-1,2,134.83198,7.7660238,0.28934915,0.039189146,4.5251746,0.08722578,3.6626074,1.6351111,1.3333333,3,-1,2021-10-29 20:56:22
165046574,2021302,1635540657.825,GERES,GE_010,coh,-1,1.5,303.98617,30.425168,0.12880302,0.067596113,4.1439767,0.08819893,2.1885475,1.6956667,1,4,-1,2021-10-29 20:56:22
165058411,2021303,1635586357.975,GERES,GE_007,coh,-1,1.5,180,126.2985,0.011999992,0.021412452,4.6269641,0.14479223,21.81055,1.6198038,1,1,-1,2021-10-30 09:46:30
165058412,2021303,1635586365,GERES,GE_004,coh,-1,1.5,133.60282,17.469896,0.034799977,0.010569709,7.3153925,0.2785539,89.510374,1.3045856,1,1,-1,2021-10-30 09:46:30
165058413,2021303,1635586372.05,GERES,GE_004,coh,-1,1.5,122.82854,19.977879,0.044270051,0.015357995,6.080256,0.28708535,42.396538,1.4318441,1,1,-1,2021-10-30 09:46:30
165059472,2021303,1635590363.35,GERES,GE_027,coh,-1,2,330.50254,12.809809,0.24127446,0.053830259,4.1276951,0.10497522,1.9411943,1.6983757,1.3333333,4,-1,2021-10-30 10:48:15
165060953,2021303,1635594738.175,GERES,GE_002,coh,-1,1.5,15.452011,21.76686,0.15313513,0.057827335,3.8016973,0.10703118,2.9904261,1.72,1,3,-1,2021-10-30 12:14:16
165060954,2021303,1635594755.375,GERES,GE_027,coh,-1,2,34.562525,42.431056,0.065573122,0.04745884,3.6730204,0.11682586,2.4973978,1.72,1.3333333,3,-1,2021-10-30 12:14:16
165060955,2021303,1635594762.45,GERES,GE_002,coh,-1,1.5,1.7357046,41.16789,0.079236303,0.055715693,3.7212436,0.1332626,3.2213977,1.72,1,4,-1,2021-10-30 12:14:16
165000292,2021300,1635368391.125,GERES,GE_026,coh,-1,2,47.726311,50.534638,0.017839271,0.015229104,5.6002436,0.083214685,24.253434,1.4884336,1.3333333,2,-1,2021-10-27 21:06:27
165006715,2021301,1635393208.95,GERES,GE_003,coh,-1,1.5,33.906277,20.536675,0.088197901,0.031444047,3.406213,0.072566308,10.113991,1.72,1,3,-1,2021-10-28 04:08:25
165006716,2021301,1635393326.3,GERES,GE_036,coh,-1,2,157.52057,16.840275,0.075323253,0.022059275,3.9553959,0.070759133,11.559511,1.72,1.3333333,3,-1,2021-10-28 04:08:25
165006717,2021301,1635393345.725,GERES,GE_005,coh,-1,1.5,140.64825,13.404174,0.077592732,0.018111216,3.6935863,0.11002524,30.486263,1.72,1,1,-1,2021-10-28 04:08:25
165009932,2021301,1635405188.3,GERES,GE_039,coh,-1,2,262.53651,11.08798,0.27714786,0.053550489,4.2022691,0.36592501,1.9615305,1.6860544,1.3333333,4,-1,2021-10-28 07:28:06
165009933,2021301,1635405217.15,GERES,GE_098,coh,-1,3,359.25271,8.0656531,0.2760233,0.038824331,5.5630436,0.23456283,1.6585611,1.4930198,2,4,-1,2021-10-28 07:28:06
165009934,2021301,1635405294.7,GERES,GE_075,coh,-1,3,29.01036,14.402991,0.15093777,0.037842855,3.9224415,0.19772188,1.7457081,1.72,2,4,-1,2021-10-28 07:28:06
165009935,2021301,1635405379.85,GERES,GE_064,coh,-1,3,219.88599,9.287703,0.21894314,0.035452056,4.3376927,0.22251853,1.9890999,1.6642283,2,4,-1,2021-10-28 07:28:06
165009936,2021301,1635405490.55,GERES,GE_031,coh,-1,2,128.71751,15.587974,0.18609663,0.05047372,3.8302476,0.52223647,2.2079606,1.72,1.3333333,4,-1,2021-10-28 07:28:06
165015822,2021301,1635425556.575,GERES,GE_008,coh,-1,1.5,16.301708,14.67954,0.26505589,0.067723408,4.6848407,0.13484249,2.1803279,1.6112497,1,3,-1,2021-10-28 13:06:26
165015823,2021301,1635425642.15,GERES,GE_061,coh,-1,3,327.65256,46.805955,0.042612646,0.03385111,4.8757315,0.13755438,2.1816929,1.583767,2,4,-1,2021-10-28 13:06:26
165015824,2021301,1635425672.525,GERES,GE_042,coh,-1,2,186.37718,17.627503,0.20527003,0.062904185,5.6105752,0.54870296,1.4215524,1.4871653,1.3333333,4,-1,2021-10-28 13:06:26
165015825,2021301,1635425706.65,GERES,GE_030,coh,-1,2,0,14.224497,0.23999984,0.059430495,3.641108,0.3666203,1.5925873,1.72,1.3333333,4,-1,2021-10-28 13:06:26
165015826,2021301,1635425933.95,GERES,GE_089,coh,-1,3,196.00102,6.2320243,0.16977762,0.018457499,5.5064545,0.17615305,7.3382707,1.5000555,2,3,-1,2021-10-28 13:06:26
165015827,2021301,1635426048.925,GERES,GE_041,coh,-1,2,24.465535,11.350443,0.26367508,0.052149347,4.6194091,0.48476306,2.0683508,1.6209283,1.3333333,3,-1,2021-10-28 13:06:26
165016960,2021301,1635429654.475,GERES,GE_076,coh,-1,3,114.06563,14.234593,0.13536608,0.033543995,4.1974268,0.2098711,2.221825,1.6868478,2,3,-1,2021-10-28 14:08:14
165022006,2021301,1635447014.1,GERES,GE_027,coh,-1,2,44.09062,26.635303,0.053463971,0.024630802,5.9471779,0.095186912,9.2718167,1.4470724,1.3333333,4,-1,2021-10-28 18:56:16
165029293,2021302,1635478818.1,GERES,GE_006,coh,-1,1.5,250.97439,42.864251,0.036810844,0.026901274,3.4272263,0.073484331,13.818272,1.72,1,3,-1,2021-10-29 03:58:16
165036165,2021302,1635502381.175,GERES,GE_013,coh,-1,1.5,321.57386,4.051062,0.2297646,0.016241978,4.4397383,0.13647571,37.907192,1.6482274,1,1,-1,2021-10-29 10:26:34
165036166,2021302,1635502504.075,GERES,GE_004,coh,-1,1.5,110.67442,13.376179,0.067977599,0.015833924,6.517839,0.15075369,39.886168,1.3840218,1,1,-1,2021-10-29 10:26:34
165036167,2021302,1635502509.425,GERES,GE_004,coh,-1,1.5,139.49715,11.844003,0.075752178,0.015631385,5.765624,0.16127168,40.926489,1.4684068,1,1,-1,2021-10-29 10:26:34
165036168,2021302,1635502516.9,GERES,GE_004,coh,-1,1.5,119.39605,11.652319,0.097790733,0.019853576,3.474231,0.11967561,25.370086,1.72,1,1,-1,2021-10-29 10:26:34
165039761,2021302,1635514982.275,GERES,GE_104,coh,-1,3,303.83755,2.1154765,0.25860192,0.0095475656,7.597446,0.16942002,27.425473,1.2785527,2,2,-1,2021-10-29 13:56:28
165047513,2021302,1635543634.35,GERES,GE_001,coh,-1,1.5,281.53462,30.312102,0.060011959,0.031380119,4.0198202,0.081542715,10.155241,1.7165987,1,3,-1,2021-10-29 21:48:20
165048491,2021302,1635547149.1,GERES,GE_003,coh,-1,1.5,326.97613,23.07469,0.057248892,0.022900313,3.4793704,0.063347116,19.068503,1.72,1,2,-1,2021-10-29 22:46:27
165059933,2021303,1635591112.225,GERES,GE_011,coh,-1,1.5,14.349332,17.194338,0.21304633,0.063695097,5.3117518,0.19042735,2.4648326,1.5248277,1,4,-1,2021-10-30 11:14:27
165059934,2021303,1635591375.825,GERES,GE_083,coh,-1,3,28.424862,3.3227347,0.15707021,0.0091076428,13.489257,0.27911177,30.138904,0.88351034,2,1,-1,2021-10-30 11:14:27
165060462,2021303,1635593169.05,GERES,GE_011,coh,-1,1.5,84.548449,13.095499,0.29051384,0.066255283,4.3565302,0.12915565,2.2780245,1.6612464,1,3,-1,2021-10-30 11:44:24
165061605,2021303,1635596798.2,GERES,GE_005,coh,-1,1.5,148.06932,23.480448,0.097562223,0.039702888,3.5440507,0.10335454,6.3438839,1.72,1,3,-1,2021-10-30 12:44:24
165061606,2021303,1635596807.625,GERES,GE_077,coh,-1,3,138.01279,9.8331185,0.14529904,0.024905673,4.234952,0.076758452,4.0303509,1.6807232,2,4,-1,2021-10-30 12:44:24
165061763,2021303,1635597073.575,GERES,GE_009,coh,-1,1.5,128.90414,13.295131,0.263686,0.061049526,6.744885,0.18116495,2.6830875,1.3604592,1,3,-1,2021-10-30 12:54:40
165061764,2021303,1635597312.3,GERES,GE_009,coh,-1,1.5,84.326978,17.810905,0.18209172,0.056377201,5.104825,0.16996373,3.1462441,1.5521709,1,3,-1,2021-10-30 12:54:40
165061874,2021303,1635597989.6,GERES,GE_052,coh,-1,2,109.31389,11.73439,0.27211421,0.05563266,5.3567066,0.17235824,1.8174493,1.5190284,1.3333333,3,-1,2021-10-30 12:56:23
165062707,2021303,1635601023.05,GERES,GE_026,coh,-1,2,217.49691,16.495064,0.17545039,0.050336714,4.0940375,0.11560426,2.2199962,1.7040097,1.3333333,4,-1,2021-10-30 13:46:05
165062708,2021303,1635601033.9,GERES,GE_066,coh,-1,3,155.1428,8.1959361,0.23408598,0.033456538,4.182703,0.081842251,2.2334561,1.6892658,2,4,-1,2021-10-30 13:46:05
165062709,2021303,1635601106.025,GERES,GE_047,coh,-1,2,337.14805,19.052513,0.18230907,0.060344142,5.0817823,0.18608107,1.5447269,1.555284,1.3333333,4,-1,2021-10-30 13:46:05
164998123,2021300,1635358587.625,GERES,GE_112,coh,-1,4.5,131.52477,8.3386099,0.20997243,0.030531628,5.0303497,0.13545337,1.1919472,1.5622841,3,4,-1,2021-10-27 18:26:28
164998124,2021300,1635358814.15,GERES,GE_112,coh,-1,4.5,73.701204,8.6293464,0.21379191,0.032168883,5.0531521,0.12202603,1.0737049,1.5591718,3,4,-1,2021-10-27 18:26:28
164999172,2021300,1635363343.325,GERES,GE_004,coh,-1,1.5,142.66991,7.2830045,0.29880944,0.037956822,3.7112396,0.071388267,6.9409632,1.72,1,3,-1,2021-10-27 19:48:23
165007864,2021301,1635398423.3,GERES,GE_082,coh,-1,3,22.350582,4.791734,0.1582406,0.013230048,6.9884324,0.17282917,14.282907,1.33605,2,1,-1,2021-10-28 05:28:29
165007865,2021301,1635398461.675,GERES,GE_095,coh,-1,3,32.222511,2.6820607,0.25355963,0.011868243,7.9559207,0.31147924,17.748701,1.246827,2,1,-1,2021-10-28 05:28:29
165007866,2021301,1635398468.25,GERES,GE_094,coh,-1,3,19.454944,4.3796839,0.25580538,0.019548979,5.0748587,0.18408579,6.5417101,1.5562222,2,3,-1,2021-10-28 05:28:29
165008927,2021301,1635402189.3,GERES,GE_001,coh,-1,1.5,340.82099,34.18938,0.02922189,0.017179651,4.6185875,0.18506272,33.882132,1.6210507,1,1,-1,2021-10-28 06:38:17
165008928,2021301,1635402199.4,GERES,GE_003,coh,-1,1.5,65.056095,33.537321,0.05690831,0.032837019,4.2678423,0.2075303,9.2741044,1.6753996,1,1,-1,2021-10-28 06:38:17
165008929,2021301,1635402312.975,GERES,GE_113,coh,-1,4.5,217.95423,19.378345,0.076093576,0.02561357,5.1591744,0.22886792,1.6936228,1.5448833,3,4,-1,2021-10-28 06:38:17
165008930,2021301,1635402320,GERES,GE_018,coh,-1,1.5,130.28525,28.910824,0.16517325,0.082463245,5.674264,0.18669508,1.4705459,1.4793979,1,3,-1,2021-10-28 06:38:17
165008931,2021301,1635402645.225,GERES,GE_005,coh,-1,1.5,355.06398,19.999076,0.26498254,0.092023262,3.5073414,0.12576672,1.1808757,1.72,1,4,-1,2021-10-28 06:38:17
165011341,2021301,1635410081.775,GERES,GE_079,coh,-1,3,6.0958615,17.238403,0.12430277,0.037257693,3.938724,0.12674393,1.8009743,1.72,2,4,-1,2021-10-28 08:46:25
165011342,2021301,1635410087.775,GERES,GE_118,coh,-1,4.5,95.888609,5.7036118,0.26901938,0.026768963,6.237524,0.30813569,1.5505787,1.4142717,3,4,-1,2021-10-28 08:46:25
165011343,2021301,1635410346.65,GERES,GE_068,coh,-1,3,112.44275,10.846987,0.23889329,0.045158729,20.509245,0.82692707,1.2259027,0.685,2,4,-1,2021-10-28 08:46:25
165014787,2021301,1635421935.6,GERES,GE_054,coh,-1,2,347.77488,18.555099,0.22101171,0.071261743,11.185484,0.54410952,1.1076666,1.012381,1.3333333,4,-1,2021-10-28 12:06:09
165014788,2021301,1635421949.8,GERES,GE_042,coh,-1,2,305.73216,14.655622,0.20548037,0.05241642,4.2522826,0.30154389,2.0473271,1.6779129,1.3333333,4,-1,2021-10-28 12:06:09
165014789,2021301,1635421956.775,GERES,GE_031,coh,-1,2,6.4015362,12.359163,0.24754329,0.053293624,3.7005589,0.30951947,1.9804845,1.72,1.3333333,4,-1,2021-10-28 12:06:09
165014790,2021301,1635422140.55,GERES,GE_031,coh,-1,2,5.0006446,10.276713,0.28910021,0.051784251,3.5655355,0.1792143,2.0976188,1.72,1.3333333,4,-1,2021-10-28 12:06:09
165014791,2021301,1635422207.35,GERES,GE_035,coh,-1,2,238.26912,5.4283839,0.29205377,0.027659753,4.2997203,0.18211618,7.352336,1.6702788,1.3333333,3,-1,2021-10-28 12:06:09
165014792,2021301,1635422296,GERES,GE_035,coh,-1,2,284.09264,8.5726209,0.29569938,0.044201422,5.0863571,0.30490702,2.8790518,1.5546648,1.3333333,4,-1,2021-10-28 12:06:09
165014793,2021301,1635422305.5,GERES,GE_050,coh,-1,2,269.76127,8.5492533,0.28800231,0.042933724,5.8378892,0.46096712,3.0515805,1.4598355,1.3333333,4,-1,2021-10-28 12:06:09
165014794,2021301,1635422311.375,GERES,GE_104,coh,-1,3,304.27694,7.9943386,0.25994598,0.036240206,6.1885791,0.19511323,1.9035229,1.4196926,2,4,-1,2021-10-28 12:06:09
165014795,2021301,1635422315.775,GERES,GE_092,coh,-1,3,284.24136,7.0560258,0.24389523,0.030016936,5.1007948,0.16773807,2.7746405,1.5527143,2,3,-1,2021-10-28 12:06:09
165027368,2021302,1635470121,GERES,GE_004,coh,-1,1.5,123.04024,6.8934029,0.17607305,0.021171028,3.5011687,0.068834148,22.31082,1.72,1,2,-1,2021-10-29 01:26:34
165031383,2021302,1635487962.275,GERES,GE_010,coh,-1,1.5,150.46122,1.7138985,0.12413468,0.0037131236,72.606033,2.3127525,725.3049,0.685,1,1,-1,2021-10-29 06:28:11
165031384,2021302,1635487978.75,GERES,GE_011,coh,-1,1.5,152.74467,4.5643618,0.13363703,0.010643131,6.867013,1.1457262,88.27965,1.3481108,1,1,-1,2021-10-29 06:28:11
165031385,2021302,1635488071.75,GERES,GE_093,coh,-1,3,143.9537,2.8977212,0.26714742,0.013509481,4.6551628,0.36392823,13.698156,1.6156228,2,2,-1,2021-10-29 06:28:11
165034847,2021302,1635498831.45,GERES,GE_025,coh,-1,1.5,319.83796,2.3396104,0.27164812,0.011091683,9.6170168,0.2918044,81.283898,1.1163455,1,1,-1,2021-10-29 09:26:30
165034848,2021302,1635498836.625,GERES,GE_024,coh,-1,1.5,317.31706,1.9703252,0.29383078,0.010103949,5.9626927,0.22474115,97.952856,1.4452796,1,1,-1,2021-10-29 09:26:30
165034849,2021302,1635498927.1,GERES,GE_037,coh,-1,2,3.9328963,14.885782,0.19245309,0.049859944,4.4972744,0.337598,2.2626552,1.6393669,1.3333333,4,-1,2021-10-29 09:26:30
165034850,2021302,1635499073.35,GERES,GE_112,coh,-1,4.5,70.039784,6.997834,0.25661472,0.031322225,45.289581,2.1758895,1.1325352,0.685,3,4,-1,2021-10-29 09:26:30
165062063,2021303,1635598387,GERES,GE_007,coh,-1,1.5,313.72697,32.084995,0.076386336,0.042218768,3.5944338,0.10366185,5.6103287,1.72,1,1,-1,2021-10-30 13:06:15
165062064,2021303,1635598796.85,GERES,GE_047,coh,-1,2,169.42203,17.337945,0.20264359,0.061087113,4.9886365,0.14453825,1.50738,1.568014,1.3333333,4,-1,2021-10-30 13:06:15
165062260,2021303,1635599300.3,GERES,GE_001,coh,-1,1.5,225,68.527011,0.032244048,0.036306782,3.5407271,0.10745877,7.5861933,1.72,1,3,-1,2021-10-30 13:24:39
165062957,2021303,1635601215.7,GERES,GE_003,coh,-1,1.5,68.749494,17.736423,0.20858251,0.064311088,3.4719143,0.11915495,2.4178409,1.72,1,4,-1,2021-10-30 14:04:25
165062958,2021303,1635601765.8,GERES,GE_012,coh,-1,1.5,295.0462,25.477063,0.14172697,0.062502218,4.2302098,0.1516311,2.559815,1.6814942,1,4,-1,2021-10-30 14:04:25
165064026,2021303,1635606634.475,GERES,GE_001,coh,-1,1.5,244.65382,96.682493,0.025228539,0.037697334,3.8498347,0.12106816,7.0368477,1.72,1,2,-1,2021-10-30 15:24:36
164996805,2021300,1635354399.25,GERES,GE_007,coh,-1,1.5,298.61046,21.369365,0.075179735,0.027877235,3.4879086,0.0785807,12.867674,1.72,1,3,-1,2021-10-27 17:18:07
165006845,2021301,1635394197.875,GERES,GE_006,coh,-1,1.5,230.77433,16.05388,0.0759041,0.0211983,3.9765518,0.088193141,22.25345,1.72,1,1,-1,2021-10-28 04:18:29
165010098,2021301,1635405744.425,GERES,GE_117,coh,-1,4.5,157.33229,6.7684593,0.22107685,0.026101046,5.1894832,0.34920609,1.6309517,1.5408525,3,4,-1,2021-10-28 07:38:25
165010099,2021301,1635405772.1,GERES,GE_087,coh,-1,3,150.06024,11.739334,0.21879839,0.044751236,10.400474,0.69987845,1.2483299,1.0624531,2,4,-1,2021-10-28 07:38:25
165010100,2021301,1635405785.425,GERES,GE_009,coh,-1,1.5,244.33819,21.235046,0.23830486,0.087816274,4.7907047,0.41108236,1.2967296,1.595873,1,4,-1,2021-10-28 07:38:25
165010101,2021301,1635405811.3,GERES,GE_011,coh,-1,1.5,237.33909,23.706596,0.22235956,0.091348211,6.4918284,0.56467855,1.1983932,1.3867734,1,4,-1,2021-10-28 07:38:25
165010102,2021301,1635405839.55,GERES,GE_004,coh,-1,1.5,0,140.16708,0.040799973,0.076719479,3.4447289,0.35051224,1.6989795,1.72,1,3,-1,2021-10-28 07:38:25
165010103,2021301,1635405923.1,GERES,GE_008,coh,-1,1.5,279.76177,22.494922,0.22647899,0.088348031,4.5122547,0.45012125,1.2811668,1.6370786,1,4,-1,2021-10-28 07:38:25
165010104,2021301,1635405952.775,GERES,GE_070,coh,-1,3,246.32946,9.317456,0.28694036,0.046610923,4.7016735,0.59597707,1.1507051,1.6087817,2,4,-1,2021-10-28 07:38:25
165010105,2021301,1635405977.85,GERES,GE_110,coh,-1,4.5,43.795762,6.1159742,0.28262211,0.030153862,5.7881289,1.0980096,1.2219995,1.465726,3,4,-1,2021-10-28 07:38:25
165010106,2021301,1635406172.825,GERES,GE_110,coh,-1,4.5,154.51928,8.648969,0.17015041,0.025660333,5.4263487,0.45039573,1.6874556,1.5101397,3,4,-1,2021-10-28 07:38:25
