"STA","TIME","ARID","JDATE","STASSID","CHANID","CHAN","IPHASE","STYPE","DELTIM","AZIMUTH","DELAZ","SLOW","DELSLO","EMA","RECT","AMP","PER","LOGAT","CLIP","FM","SNR","QUAL","AUTH","COMMID","LDDATE"
GERES,1633753600.675,164541603,2021282,10487674,-1,GE_037,Sx,-,1.6721975,28.339078,3.3680452,25.336974,1.489181,-1,-1,1.4875528,0.5,-999,-,-,4.2877479,"1",,-1,2021-10-09 04:38:06
GERES,1633788734.75,164552923,2021282,-1,-1,GE_070,N,-,1.6187896,259.18924,8.33976,27.033131,3.9313691,-1,-1,0.27718977,0.33333333,-999,-,-,4.6337886,"4",,-1,2021-10-09 14:28:05
GERES,1633788790.15,164552924,2021282,-1,-1,GE_005,N,-,1.72,340.96557,12.821039,28.23034,6.303913,-1,-1,0.38884757,0.66666667,-999,-,-,3.5193887,"3",,-1,2021-10-09 14:28:05
GERES,1633789189.425,164552925,2021282,-1,-1,GE_003,N,-,1.72,3.1221305,13.199472,29.399097,6.7578277,-1,-1,0.6126793,0.66666667,-999,-,-,3.5309248,"4",,-1,2021-10-09 14:28:05
GERES,1633608762.675,164500333,2021280,-1,-1,GE_069,Sx,-,1.3472784,289.37977,4.9239173,28.148231,2.4182744,-1,-1,0.62216336,0.33333333,-999,-,-,6.8753247,"3",,-1,2021-10-07 12:28:24
GERES,1633608971.85,164500334,2021280,10485659,-1,GE_047,Pg,-,0.685,346.73528,2.9761314,14.986435,0.77835727,-1,-1,2.505317,0.5,-999,-,-,19.736689,"1",,-1,2021-10-07 12:28:24
GERES,1633608996.85,164500335,2021280,10485659,-1,GE_014,Rg,-,1.0083958,349.94746,2.3782196,29.813149,1.2373883,-1,-1,4.5043049,0.66666667,-999,-,-,11.250451,"1",,-1,2021-10-07 12:28:24
GERES,1633609003.325,164500336,2021280,-1,-1,GE_014,N,-,1.2910086,356.46771,4.2203992,32.486157,2.3923849,-1,-1,1.6262877,0.66666667,-999,-,-,7.4611611,"1",,-1,2021-10-07 12:28:24
GERES,1633617958.725,164503490,2021280,10485827,-1,GE_089,Pg,-,0.685,196.28752,2.3908747,18.193342,0.75912824,-1,-1,2.5656023,0.33333333,-999,-,-,18.081657,"2",,-1,2021-10-07 14:56:35
GERES,1633617965,164503491,2021280,10485827,-1,GE_016,Rg,-,0.685,193.79949,3.427881,31.327145,1.873955,-1,-1,15.207086,0.66666667,-999,-,-,74.306526,"1",,-1,2021-10-07 14:56:35
GERES,1633617975.875,164503492,2021280,-1,-1,GE_088,N,-,1.6477353,200.30844,6.4378018,18.069336,2.0292179,-1,-1,0.70590565,0.33333333,-999,-,-,4.442914,"3",,-1,2021-10-07 14:56:35
GERES,1633623652.125,164505561,2021280,-1,-1,GE_007,Sx,-,1.72,141.73048,11.645019,30.59218,6.2069782,-1,-1,0.71414446,0.66666667,-999,-,-,3.4076781,"3",,-1,2021-10-07 16:36:17
GERES,1633627201.375,164506350,2021280,10485930,-1,GE_042,Px,-,1.5442014,178.02507,5.7654859,15.487533,1.5578021,-1,-1,0.969893,0.5,-999,-,-,5.1642895,"1",,-1,2021-10-07 17:26:16
GERES,1633650286.675,164513550,2021280,10486422,-1,GE_107,Pn,-,1.2723488,27.187989,4.1639797,15.447423,1.1223968,-1,-1,0.50524137,0.22222222,-999,-,-,7.6662517,"2",,-1,2021-10-07 23:58:29
GERES,1633650292.625,164513551,2021280,-1,-1,GE_083,N,-,1.6229698,32.619243,6.8513503,15.842152,1.8932542,-1,-1,0.30034164,0.33333333,-999,-,-,4.6057253,"3",,-1,2021-10-07 23:58:29
GERES,1633650325.65,164513552,2021280,10486422,-1,GE_095,Lg,-,1.0961398,25.120727,2.2576546,26.208668,1.0326466,-1,-1,1.0473331,0.33333333,-999,-,-,9.9035892,"2",,-1,2021-10-07 23:58:29
GERES,1633650336.5,164513553,2021280,10486422,-1,GE_078,Sx,-,1.5828433,37.098394,3.238156,26.767056,1.5125785,-1,-1,0.6619198,0.33333333,-999,-,-,4.8822808,"2",,-1,2021-10-07 23:58:29
GERES,1633662199.325,164516324,2021281,-1,-1,GE_007,P,-,1.72,291.03751,58.629935,3.7170387,3.6398004,-1,-1,0.32762699,0.66666667,-999,-,-,3.9883962,"3",,-1,2021-10-08 03:16:33
GERES,1633662441.825,164516325,2021281,-1,-1,GE_028,P,-,1.72,103.70696,22.204192,5.631164,2.1686498,-1,-1,0.31498943,0.5,-999,-,-,3.6662803,"1",,-1,2021-10-08 03:16:33
GERES,1633680299.65,164521000,2021281,-1,-1,GE_008,Sx,-,1.6907814,43.795762,3.5591121,31.426165,1.9518238,-1,-1,1.3021639,0.66666667,-999,-,-,4.173501,"1",,-1,2021-10-08 08:16:16
GERES,1633680604.3,164521001,2021281,-1,-1,GE_016,Sx,-,1.1106363,182.86241,16.251123,24.048108,6.7980585,-1,-1,1.8040671,0.66666667,-999,-,-,9.6971378,"3",,-1,2021-10-08 08:16:16
GERES,1633680649.9,164521002,2021281,-1,-1,GE_094,Sx,-,0.97482579,354.18609,2.583077,28.381928,1.2794397,-1,-1,1.7518485,0.33333333,-999,-,-,11.812905,"2",,-1,2021-10-08 08:16:16
GERES,1633680655.925,164521003,2021281,-1,-1,GE_025,Sx,-,1.3614019,359.46454,4.0998716,28.556104,2.0429321,-1,-1,1.5639365,0.66666667,-999,-,-,6.735651,"1",,-1,2021-10-08 08:16:16
GERES,1633690707.375,164524869,2021281,-1,-1,GE_085,N,-,1.6089371,285.32151,6.3080594,30.298902,3.3341157,-1,-1,0.13086748,0.33333333,-999,-,-,4.7006116,"4",,-1,2021-10-08 11:06:12
GERES,1633690749.425,164524870,2021281,-1,-1,GE_099,Sx,-,1.3837943,146.6568,2.023745,28.723817,1.0145016,-1,-1,0.60388161,0.33333333,-999,-,-,6.5199943,"1",,-1,2021-10-08 11:06:12
GERES,1633694040.45,164525859,2021281,10486965,-1,GE_043,Pg,-,1.4877398,164.2612,6.4706922,15.249459,1.7212808,-1,-1,0.6477026,0.5,-999,-,-,5.6058931,"1",,-1,2021-10-08 12:06:27
GERES,1633694062.425,164525860,2021281,10486965,-1,GE_053,Lg,-,1.1567985,159.24593,2.264051,27.111722,1.0712539,-1,-1,1.6222972,0.5,-999,-,-,9.0679579,"1",,-1,2021-10-08 12:06:27
GERES,1633732398.9,164536166,2021281,-1,-1,GE_006,N,-,1.72,165.62722,6.1457057,22.039227,2.3628561,-1,-1,0.52282056,0.66666667,-999,-,-,3.5083385,"2",,-1,2021-10-08 22:46:31
GERES,1633787968,164552590,2021282,-1,-1,GE_010,N,-,1.7120233,172.03039,6.6310045,20.210283,2.3376887,-1,-1,0.60020942,0.66666667,-999,-,-,4.0466371,"1",,-1,2021-10-09 14:08:25
GERES,1633788048.85,164552591,2021282,-1,-1,GE_010,Pn,-,1.6643016,156.25051,8.8549564,14.577922,2.2507493,-1,-1,0.57888772,0.66666667,-999,-,-,4.3372312,"1",,-1,2021-10-09 14:08:25
GERES,1633788233.125,164552785,2021282,-1,-1,GE_001,P,-,1.685107,114.44395,34.730692,3.2245762,1.9248371,-1,-1,0.60168909,0.66666667,-999,-,-,4.2080584,"2",,-1,2021-10-09 14:18:30
GERES,1633772304.85,164547623,2021282,-1,-1,GE_003,Sx,-,1.72,164.97478,5.3180449,26.249879,2.4355709,-1,-1,0.38769218,0.66666667,-999,-,-,3.4611101,"3",,-1,2021-10-09 09:48:10
GERES,1633794729.675,164554745,2021282,-1,-1,GE_061,N,-,0.685,260.78897,10.667117,25.007737,4.6491271,-1,-1,2.074377,0.33333333,-999,-,-,28.714005,"4",,-1,2021-10-09 16:08:30
GERES,1633676754.575,164519884,2021281,-1,-1,GE_052,Sx,-,1.3671642,123.54372,3.9471546,28.977287,1.995875,-1,-1,0.93650821,0.5,-999,-,-,6.6794834,"2",,-1,2021-10-08 07:18:06
GERES,1633684635.675,164522529,2021281,-1,-1,GE_083,Pn,-,1.3024471,39.597352,4.460816,16.761491,1.3046518,-1,-1,0.87353686,0.33333333,-999,-,-,7.3381624,"2",,-1,2021-10-08 09:26:28
GERES,1633684662.575,164522530,2021281,-1,-1,GE_095,N,-,1.342479,35.902533,2.8227617,25.530586,1.2576751,-1,-1,0.99371919,0.33333333,-999,-,-,6.9234452,"2",,-1,2021-10-08 09:26:28
GERES,1633687865.45,164523547,2021281,-1,-1,GE_010,Sx,-,1.72,155.1428,4.4202164,26.029191,2.0075847,-1,-1,0.65142669,0.66666667,-999,-,-,3.966141,"2",,-1,2021-10-08 10:16:31
GERES,1633700593.95,164527797,2021281,-1,-1,GE_026,P,-,1.3148349,90,67.524781,1.3343391,1.483118,-1,-1,0.84776043,0.5,-999,-,-,7.2072415,"2",,-1,2021-10-08 13:58:21
GERES,1633722598.2,164533488,2021281,-1,-1,GE_009,Sx,-,1.72,202.31944,13.550825,27.405649,6.4665187,-1,-1,0.42119555,0.66666667,-999,-,-,3.9855385,"3",,-1,2021-10-08 20:08:18
GERES,1633754388.65,164541698,2021282,-1,-1,GE_108,N,-,1.3748349,28.004148,5.298671,12.804249,1.1837055,-1,-1,0.30288658,0.22222222,-999,-,-,6.6054392,"3",,-1,2021-10-09 04:48:22
GERES,1633754395.45,164541699,2021282,-1,-1,GE_039,N,-,1.1090244,39.412756,8.3305035,17.443645,2.5339805,-1,-1,0.77639661,0.5,-999,-,-,9.7198792,"3",,-1,2021-10-09 04:48:22
GERES,1633754410.175,164541700,2021282,10487680,-1,GE_039,Pg,-,1.4419402,29.512637,4.0280293,17.283795,1.2148416,-1,-1,1.5840579,0.5,-999,-,-,5.9916987,"1",,-1,2021-10-09 04:48:22
GERES,1633754417.85,164541701,2021282,10487680,-1,GE_098,Px,-,1.4700026,35.761469,4.8046227,17.098439,1.433395,-1,-1,1.1721471,0.33333333,-999,-,-,5.7522683,"2",,-1,2021-10-09 04:48:22
GERES,1633754423.4,164541702,2021282,10487680,-1,GE_095,Lg,-,1.2462643,29.629054,3.6854879,24.560903,1.5795807,-1,-1,1.2339543,0.33333333,-999,-,-,7.962429,"2",,-1,2021-10-09 04:48:22
GERES,1633754432.8,164541703,2021282,-1,-1,GE_079,Sx,-,0.95603661,28.762958,2.9697135,28.007457,1.4514998,-1,-1,2.6394321,0.33333333,-999,-,-,12.139897,"2",,-1,2021-10-09 04:48:22
GERES,1633754448.725,164541704,2021282,-1,-1,GE_080,Sx,-,1.5987165,43.876697,3.937781,24.064391,1.6535538,-1,-1,2.4012184,0.33333333,-999,-,-,4.7709494,"2",,-1,2021-10-09 04:48:22
GERES,1633792781.65,164553992,2021282,-1,-1,GE_007,P,-,1.72,331.2602,57.127793,4.7176012,4.5113337,-1,-1,0.46813936,0.66666667,-999,-,-,3.6581354,"3",,-1,2021-10-09 15:26:29
GERES,1633769135.7,164546732,2021282,-1,-1,GE_105,Sx,-,1.5107865,323.35997,5.152065,26.606936,2.391703,-1,-1,0.38064953,0.33333333,-999,-,-,5.4212503,"3",,-1,2021-10-09 08:56:26
GERES,1633606272.725,164499411,2021280,-1,-1,GE_048,N,-,1.2401862,11.010624,2.1469875,27.965434,1.0478594,-1,-1,1.588551,0.5,-999,-,-,8.0330715,"1",,-1,2021-10-07 11:48:11
GERES,1633606281.375,164499412,2021280,-1,-1,GE_014,Sx,-,0.90412698,16.197323,3.5022011,29.179345,1.7833081,-1,-1,4.6899065,0.66666667,-999,-,-,13.091107,"1",,-1,2021-10-07 11:48:11
GERES,1633606347.65,164499413,2021280,-1,-1,GE_048,N,-,1.1960819,11.291177,1.6532818,27.806569,0.80233658,-1,-1,2.8197645,0.5,-999,-,-,8.5647926,"1",,-1,2021-10-07 11:48:11
GERES,1633620878.25,164504645,2021280,-1,-1,GE_003,P,-,1.7155724,124.28688,45.821145,7.1059039,5.5325705,-1,-1,0.62132889,0.66666667,-999,-,-,4.0258203,"3",,-1,2021-10-07 15:48:25
GERES,1633646559.875,164512718,2021280,-1,-1,GE_006,N,-,1.72,238.92834,13.169948,12.151281,2.7869359,-1,-1,0.45658041,0.66666667,-999,-,-,3.4453018,"2",,-1,2021-10-07 22:58:24
GERES,1633646671.75,164512719,2021280,-1,-1,GE_075,N,-,1.7080081,57.728411,6.8271132,13.383877,1.5938207,-1,-1,0.20286913,0.33333333,-999,-,-,4.0703182,"2",,-1,2021-10-07 22:58:24
GERES,1633646682.25,164512720,2021280,10486391,-1,GE_084,Pn,-,0.84842506,70.817655,3.1286305,16.794387,0.91694198,-1,-1,0.91631202,0.33333333,-999,-,-,14.194861,"1",,-1,2021-10-07 22:58:24
GERES,1633646691.85,164512721,2021280,-1,-1,GE_039,Pn,-,1.4687836,32.980998,7.3423476,14.95234,1.9148037,-1,-1,1.0343519,0.5,-999,-,-,5.7624674,"3",,-1,2021-10-07 22:58:24
GERES,1633646696.75,164512722,2021280,10486391,-1,GE_097,Px,-,1.5540363,63.208484,6.6550055,15.097503,1.7526159,-1,-1,0.25865515,0.33333333,-999,-,-,5.0910048,"3",,-1,2021-10-07 22:58:24
GERES,1633646720.575,164512723,2021280,-1,-1,GE_002,N,-,1.72,56.959762,7.3576393,19.578443,2.5124392,-1,-1,1.2201738,0.66666667,-999,-,-,3.4460261,"3",,-1,2021-10-07 22:58:24
GERES,1633646727.825,164512724,2021280,10486391,-1,GE_050,Lg,-,1.0008598,69.623565,3.9505426,24.909649,1.7171795,-1,-1,3.7721718,0.5,-999,-,-,11.374335,"1",,-1,2021-10-07 22:58:24
GERES,1633646743.675,164512725,2021280,10486391,-1,GE_095,Sx,-,1.4893651,70.545056,3.4865794,28.444279,1.7306325,-1,-1,1.4569926,0.33333333,-999,-,-,5.5926681,"3",,-1,2021-10-07 22:58:24
GERES,1633669321.3,164518153,2021281,-1,-1,GE_027,P,-,0.83827041,21.174272,10.542041,3.2134372,0.59041734,-1,-1,2.2957799,0.5,-999,-,-,14.405887,"1",,-1,2021-10-08 05:16:12
GERES,1633698382.475,164526906,2021281,-1,-1,GE_111,N,-,0.82999017,272.62641,6.1180125,29.119181,3.1078535,-1,-1,0.96407453,0.22222222,-999,-,-,14.580279,"4",,-1,2021-10-08 13:16:29
GERES,1633701611.075,164527951,2021281,-1,-1,GE_070,P,-,1.6270528,215.94211,24.928476,6.5924995,2.8457211,-1,-1,0.28347011,0.33333333,-999,-,-,4.5784779,"3",,-1,2021-10-08 14:06:17
GERES,1633701666.875,164527952,2021281,-1,-1,GE_071,N,-,1.6991893,343.56394,5.8233656,27.82377,2.8267048,-1,-1,0.24595736,0.33333333,-999,-,-,4.1228175,"3",,-1,2021-10-08 14:06:17
GERES,1633712810.55,164530786,2021281,-1,-1,GE_002,P,-,1.72,263.65981,69.511664,2.4165909,2.7553022,-1,-1,0.46734914,0.66666667,-999,-,-,3.605304,"3",,-1,2021-10-08 17:16:23
GERES,1633712816.9,164530787,2021281,-1,-1,GE_003,P,-,1.3084441,90,83.881783,0.66716956,0.89182369,-1,-1,1.5002021,0.66666667,-999,-,-,7.2744889,"1",,-1,2021-10-08 17:16:23
GERES,1633726441.575,164534486,2021281,10487346,-1,GE_002,Pn,-,1.72,149.1911,14.519728,16.93402,4.2798957,-1,-1,0.43547789,0.66666667,-999,-,-,3.5419469,"3",,-1,2021-10-08 21:06:24
GERES,1633726561.425,164534487,2021281,10487346,-1,GE_005,Lg,-,1.72,154.31466,7.801345,31.093537,4.2304002,-1,-1,0.4136576,0.66666667,-999,-,-,3.5733843,"3",,-1,2021-10-08 21:06:24
GERES,1633726812.525,164534489,2021281,-1,-1,GE_029,N,-,1.72,219.6172,8.5356726,31.179311,4.6406621,-1,-1,0.42355327,0.5,-999,-,-,3.5985014,"4",,-1,2021-10-08 21:06:24
GERES,1633729401.85,164535332,2021281,-1,-1,GE_026,N,-,1.6153413,43.531199,9.1048989,33.128445,5.2589192,-1,-1,0.3557309,0.5,-999,-,-,4.6570673,"4",,-1,2021-10-08 21:58:24
GERES,1633758829.975,164543173,2021282,-1,-1,GE_004,N,-,1.72,166.45503,6.9850741,30.195301,3.6789066,-1,-1,0.30693108,0.66666667,-999,-,-,3.5292666,"4",,-1,2021-10-09 06:06:34
GERES,1633758838.975,164543174,2021282,-1,-1,GE_004,P,-,1.72,204.22775,47.502148,2.9264342,2.3573237,-1,-1,0.54533326,0.66666667,-999,-,-,3.7998502,"1",,-1,2021-10-09 06:06:34
GERES,1633759056.875,164543175,2021282,-1,-1,GE_009,N,-,1.7039806,76.293039,22.535404,5.631164,2.2005838,-1,-1,0.49529869,0.66666667,-999,-,-,4.0942106,"3",,-1,2021-10-09 06:06:34
GERES,1633761577.35,164544050,2021282,-1,-1,GE_028,N,-,1.2709719,218.97601,13.673318,18.880309,4.4949962,-1,-1,1.6861675,0.5,-999,-,-,7.6816068,"4",,-1,2021-10-09 06:46:30
GERES,1633771139.375,164547288,2021282,-1,-1,GE_042,Pn,-,1.0876182,143.92399,4.7751098,11.556486,0.96285488,-1,-1,1.0865805,0.5,-999,-,-,10.026996,"1",,-1,2021-10-09 09:28:22
GERES,1633802058.35,164556702,2021282,-1,-1,GE_010,P,-,1.664157,165.2917,15.822284,11.036364,3.0380276,-1,-1,0.68949583,0.66666667,-999,-,-,4.3381424,"1",,-1,2021-10-09 18:08:06
GERES,1633805739.375,164557592,2021282,-1,-1,GE_046,P,-,1.5963844,268.36342,31.166037,9.3441855,5.0203382,-1,-1,0.42953974,0.5,-999,-,-,4.7871461,"3",,-1,2021-10-09 19:06:31
GERES,1633805879.6,164557593,2021282,-1,-1,GE_031,N,-,1.72,326.53087,9.2457478,28.792367,4.6411486,-1,-1,0.25243845,0.5,-999,-,-,3.9389222,"4",,-1,2021-10-09 19:06:31
GERES,1633805887.425,164557594,2021282,-1,-1,GE_006,N,-,1.72,131.00909,8.8471875,28.468994,4.391604,-1,-1,0.41831544,0.66666667,-999,-,-,3.5886335,"4",,-1,2021-10-09 19:06:31
GERES,1633810068.775,164558666,2021282,-1,-1,GE_005,N,-,1.72,169.11447,9.3217851,17.664251,2.8707316,-1,-1,0.59909056,0.66666667,-999,-,-,3.5482664,"3",,-1,2021-10-09 20:18:18
GERES,1633609591.5,164500464,2021280,-1,-1,GE_057,N,-,1.4821704,269.21874,3.1603501,29.35819,1.6191489,-1,-1,0.86986047,0.5,-999,-,-,5.6514482,"1",,-1,2021-10-07 12:36:15
GERES,1633613354.65,164501739,2021280,10485718,-1,GE_012,Pg,-,0.95925942,282.26477,3.2970648,18.843968,1.0842197,-1,-1,2.3596988,0.66666667,-999,-,-,12.083174,"1",,-1,2021-10-07 13:36:12
GERES,1633613376.025,164501740,2021280,10485718,-1,GE_023,Rg,-,1.0474334,277.59464,1.9089764,30.288322,1.0090973,-1,-1,2.927793,0.66666667,-999,-,-,10.629978,"1",,-1,2021-10-07 13:36:12
GERES,1633613382.125,164501741,2021280,-1,-1,GE_024,Sx,-,1.2207768,299.84995,3.977821,27.076565,1.8794421,-1,-1,1.9391119,0.66666667,-999,-,-,8.2628784,"1",,-1,2021-10-07 13:36:12
GERES,1633662673.55,164516473,2021281,-1,-1,GE_005,N,-,1.72,215.94211,21.635438,6.5924995,2.4746277,-1,-1,0.48399516,0.66666667,-999,-,-,3.6750922,"2",,-1,2021-10-08 03:26:10
GERES,1633680772.975,164521210,2021281,-1,-1,GE_083,Pn,-,1.04842,43.661573,3.4279605,16.428283,0.98274439,-1,-1,1.4617158,0.33333333,-999,-,-,10.614749,"1",,-1,2021-10-08 08:28:06
GERES,1633680788.95,164521211,2021281,-1,-1,GE_009,Sx,-,0.685,202.31944,4.4240159,27.405649,2.1155644,-1,-1,20.289417,0.66666667,-999,-,-,37.2831,"1",,-1,2021-10-08 08:28:06
GERES,1633685165.5,164522772,2021281,10486813,-1,GE_092,Pg,-,1.0544842,294.35613,3.3340397,17.185535,0.99988472,-1,-1,1.3237908,0.33333333,-999,-,-,10.521616,"1",,-1,2021-10-08 09:36:06
GERES,1633685183,164522773,2021281,10486813,-1,GE_058,Lg,-,0.69485257,291.90062,3.3763922,28.618697,1.6862318,-1,-1,4.6757077,0.5,-999,-,-,17.744114,"2",,-1,2021-10-08 09:36:06
GERES,1633685193.9,164522774,2021281,-1,-1,GE_024,Sx,-,1.4390149,286.99718,2.8760671,31.952059,1.603724,-1,-1,2.6646002,0.66666667,-999,-,-,6.0172243,"1",,-1,2021-10-08 09:36:06
GERES,1633688223.875,164523748,2021281,10486886,-1,GE_004,P,-,0.68521543,95.710593,8.2144039,5.3639769,0.7683663,-1,-1,3.5253566,0.66666667,-999,-,-,17.994366,"1",,-1,2021-10-08 10:26:31
GERES,1633688231.225,164523749,2021281,10486886,-1,GE_068,tx,-,1.6219966,101.09372,13.826105,6.9347133,1.6693657,-1,-1,0.38386372,0.33333333,-999,-,-,4.6122432,"2",,-1,2021-10-08 10:26:31
GERES,1633688241.5,164523750,2021281,10486886,-1,GE_034,tx,-,0.68921354,91.397181,4.922675,5.4724174,0.47002847,-1,-1,4.4048968,0.5,-999,-,-,17.89012,"1",,-1,2021-10-08 10:26:31
GERES,1633688245.725,164523751,2021281,10486886,-1,GE_009,tx,-,1.2368099,90,11.905488,5.3373565,1.107055,-1,-1,4.2283146,0.66666667,-999,-,-,8.0725822,"1",,-1,2021-10-08 10:26:31
GERES,1633688251.425,164523752,2021281,10486886,-1,GE_035,tx,-,1.6384536,91.397181,11.467086,5.4724174,1.0934139,-1,-1,1.9523491,0.5,-999,-,-,4.5032477,"1",,-1,2021-10-08 10:26:31
GERES,1633688255.575,164523753,2021281,10486886,-1,GE_037,tx,-,1.698694,90,9.6555743,4.1364513,0.69625666,-1,-1,1.7246696,0.5,-999,-,-,4.1257858,"1",,-1,2021-10-08 10:26:31
GERES,1633691188.3,164525000,2021281,-1,-1,GE_049,Sx,-,1.2816359,39.1133,3.1139978,25.805362,1.4023363,-1,-1,1.4787446,0.5,-999,-,-,7.5634813,"1",,-1,2021-10-08 11:16:31
GERES,1633691333.05,164525001,2021281,-1,-1,GE_081,N,-,1.4059614,100.21397,14.999269,15.049665,3.9285606,-1,-1,0.4096005,0.33333333,-999,-,-,6.3133087,"4",,-1,2021-10-08 11:16:31
GERES,1633694738.65,164525960,2021281,-1,-1,GE_098,N,-,1.5565929,114.91691,3.0311568,31.14016,1.6472365,-1,-1,0.53477123,0.33333333,-999,-,-,5.0721259,"2",,-1,2021-10-08 12:16:23
GERES,1633694814.075,164525961,2021281,-1,-1,GE_109,N,-,1.5474526,40.207966,4.4406424,31.624119,2.4503769,-1,-1,0.37661123,0.22222222,-999,-,-,5.1399474,"4",,-1,2021-10-08 12:16:23
GERES,1633695027.9,164525962,2021281,-1,-1,GE_015,Sx,-,1.4610483,40.179234,3.5716149,31.436078,1.9592959,-1,-1,1.109727,0.66666667,-999,-,-,5.8276091,"2",,-1,2021-10-08 12:16:23
GERES,1633695032.775,164525963,2021281,-1,-1,GE_008,Sx,-,1.0468353,37.844458,3.1789039,21.966399,1.2185909,-1,-1,2.4629904,0.66666667,-999,-,-,10.639221,"1",,-1,2021-10-08 12:16:23
GERES,1633773720.6,164548251,2021282,-1,-1,GE_057,Sx,-,1.4594785,281.36529,3.5833781,27.084455,1.693633,-1,-1,0.94373797,0.5,-999,-,-,5.840919,"1",,-1,2021-10-09 10:18:16
GERES,1633774048.475,164548252,2021282,-1,-1,GE_042,N,-,1.6105007,150.59281,24.095914,8.4243202,3.5168224,-1,-1,0.25019037,0.5,-999,-,-,4.6899428,"4",,-1,2021-10-09 10:18:16
GERES,1633780854.75,164550641,2021282,-1,-1,GE_031,P,-,1.5457177,229.89909,50.181905,3.3144296,2.8110103,-1,-1,0.41681143,0.5,-999,-,-,5.1529226,"3",,-1,2021-10-09 12:06:23
GERES,1633781235.8,164550794,2021282,-1,-1,GE_115,N,-,0.95064925,19.544862,4.3549984,28.318499,2.1519444,-1,-1,0.43989666,0.22222222,-999,-,-,12.235313,"4",,-1,2021-10-09 12:16:33
GERES,1633610471.55,164500672,2021280,-1,-1,GE_058,Sx,-,1.4825534,298.03728,3.7927933,25.548674,1.69093,-1,-1,0.85851126,0.5,-999,-,-,5.6483035,"2",,-1,2021-10-07 12:46:34
GERES,1633618319.75,164503810,2021280,-1,-1,GE_086,Sx,-,1.4780448,295.70074,4.8541421,27.691636,2.3453549,-1,-1,0.40436621,0.33333333,-999,-,-,5.6854329,"3",,-1,2021-10-07 15:06:34
GERES,1633630488.525,164507598,2021280,-1,-1,GE_005,P,-,1.7051058,271.94149,24.241079,7.8771227,3.3079042,-1,-1,0.503755,0.66666667,-999,-,-,4.0875216,"3",,-1,2021-10-07 18:26:21
GERES,1633630512.5,164507599,2021280,-1,-1,GE_006,N,-,1.72,198.09049,11.1054,21.055939,4.0747987,-1,-1,0.52005325,0.66666667,-999,-,-,3.6563497,"3",,-1,2021-10-07 18:26:21
GERES,1633630525.125,164507600,2021280,-1,-1,GE_003,P,-,1.6814794,182.38594,13.771577,6.4103851,1.5370898,-1,-1,0.78055546,0.66666667,-999,-,-,4.2303009,"1",,-1,2021-10-07 18:26:21
GERES,1633651246.45,164513719,2021281,-1,-1,GE_003,P,-,1.6595832,247.79652,22.496582,7.0619197,2.7550111,-1,-1,0.50609447,0.66666667,-999,-,-,4.3670726,"2",,-1,2021-10-08 00:06:33
GERES,1633726568.5,164534488,2021281,10487349,-1,GE_008,Pn,-,1.6239351,29.01036,23.857257,16.783525,6.9380771,-1,-1,0.59684474,0.66666667,-999,-,-,4.5992684,"3",,-1,2021-10-08 21:16:33
GERES,1633730200.875,164535531,2021281,-1,-1,GE_077,N,-,1.5618067,154.54607,7.4074892,12.395407,1.6014253,-1,-1,0.26693296,0.33333333,-999,-,-,5.0338402,"3",,-1,2021-10-08 22:08:14
GERES,1633730207.1,164535532,2021281,10487402,-1,GE_077,Pn,-,1.5591717,154.35273,8.3212996,12.137943,1.761294,-1,-1,0.27530819,0.33333333,-999,-,-,5.053153,"3",,-1,2021-10-08 22:08:14
GERES,1633730244.85,164535533,2021281,10487402,-1,GE_087,Lg,-,1.3212495,142.91946,2.5175645,22.941168,1.007949,-1,-1,0.53989887,0.33333333,-999,-,-,7.1403694,"1",,-1,2021-10-08 22:08:14
GERES,1633730283.15,164535534,2021281,10487403,-1,GE_084,Pn,-,1.048078,72.862857,3.5975267,17.629961,1.1067802,-1,-1,0.65261105,0.33333333,-999,-,-,10.620026,"1",,-1,2021-10-08 22:08:14
GERES,1633730317.8,164535535,2021281,10487403,-1,GE_081,Sx,-,1.6263301,80.589018,4.4721381,24.481032,1.9103461,-1,-1,0.61396995,0.33333333,-999,-,-,4.5832891,"3",,-1,2021-10-08 22:08:14
GERES,1633730323.225,164535536,2021281,10487403,-1,GE_032,Sx,-,1.6546605,62.168172,5.0415872,24.293035,2.1369104,-1,-1,1.0705833,0.5,-999,-,-,4.3984261,"2",,-1,2021-10-08 22:08:14
GERES,1633730328.175,164535537,2021281,10487403,-1,GE_096,Lg,-,1.1267566,59.578148,2.7821984,26.614965,1.2922564,-1,-1,1.8036625,0.33333333,-999,-,-,9.4726095,"1",,-1,2021-10-08 22:08:14
GERES,1633730348.175,164535538,2021281,-1,-1,GE_013,Sx,-,1.6513695,32.988522,7.6528679,27.202852,3.6307232,-1,-1,2.9474509,0.66666667,-999,-,-,4.4195118,"3",,-1,2021-10-08 22:08:14
GERES,1633785099.95,164551984,2021282,10488459,-1,GE_087,Pn,-,1.2508612,157.50076,4.0743375,14.87929,1.0578524,-1,-1,0.55937413,0.33333333,-999,-,-,7.9094148,"1",,-1,2021-10-09 13:26:31
GERES,1633785106.475,164551985,2021282,10488459,-1,GE_113,Pg,-,1.3658127,167.24168,5.0273572,15.100931,1.3245902,-1,-1,0.47008927,0.22222222,-999,-,-,6.6926141,"2",,-1,2021-10-09 13:26:31
